_id.dl_date,_id.dl_pt,_id.dl_cl,dl_count
68,"COD","Pearson",9.0
68,"COD","Pelicans&Penguins",9.0
68,"COD","PentaRetailIndia",3.0
68,"COD","PeppyTrends",1.0
68,"COD","Pinkcandycloset",1.0
68,"COD","Postergully",2.0
68,"COD","Posterguy",1.0
68,"COD","Primetex",2.0
68,"COD","Prism",8.0
68,"COD","Purplle",45.0
68,"COD","Quick Service",82.0
68,"COD","RNDHERBALS",1.0
68,"COD","ROADGODS AUTOGEAR",5.0
68,"COD","Rediff",514.0
68,"COD","Redwolf",43.0
68,"COD","Rubicon e Retail Pvt. Ltd.",6.0
68,"COD","S S FASHION",3.0
68,"COD","SGP Design",3.0
68,"COD","SHIVAMTIME",1.0
68,"COD","SHOPELING",2.0
68,"COD","SIMBA CART",11.0
68,"COD","SMOKEFREE ELECTRONIC CIGARETTE PVT LTD",11.0
68,"COD","SPECTRAHUT",1.0
68,"COD","Safa Honey",2.0
68,"COD","Saholic",16.0
68,"COD","Sheepstop",1.0
68,"COD","Shop19",97.0
68,"COD","ShopClues",311.0
68,"COD","ShopGreed",2.0
68,"COD","Shopclap",2.0
68,"COD","ShoppersStop",60.0
68,"COD","Shoppy Retail & Technology Services",5.0
68,"COD","Shree Traders",4.0
68,"COD","Snapdeal",17114.0
68,"COD","StalkBuyLove",107.0
68,"COD","Star CJ - Vendor",86.0
68,"COD","StarCJ Punjab",152.0
68,"COD","Stringsandme",2.0
68,"COD","StyleTag",104.0
68,"COD","Styledge",2.0
68,"COD","Stylisda",1.0
68,"COD","Surat Diamonds",1.0
68,"COD","Tanyas Jewelery",5.0
68,"COD","Thatspersonal",9.0
68,"COD","The Gourmet Box",2.0
68,"COD","The Pinkmint Store",7.0
68,"COD","The fashioncart",3.0
68,"COD","TheDesignFactory",3.0
68,"COD","Theblucard",4.0
68,"COD","Totals Solution",36.0
68,"COD","TrustPharmacy",7.0
68,"COD","Uniqstop",9.0
68,"COD","UnravelIndia",1.0
68,"COD","Urbanvalve",2.0
68,"COD","Valyoo",38.0
68,"COD","Videocon",685.0
68,"COD","Vishnu Solutions",1.0
68,"COD","Voylla",75.0
68,"COD","WforWoman",6.0
68,"COD","Whole salehungama",2.0
68,"COD","Woodland",14.0
68,"COD","Xtees",9.0
68,"COD","Yellowmist.com",1.0
68,"COD","Yepme",2822.0
68,"COD","Yugadi Electronics",1.0
68,"COD","Zaap Technologies",6.0
68,"COD","Zenvista",1.0
68,"COD","Zivame",217.0
68,"COD","Ziveg",2.0
68,"COD","Zoffio",30.0
68,"COD","Zoffio_Del",14.0
68,"COD","Zookon",1.0
68,"COD","Zoomin",123.0
68,"COD","Zovi",110.0
68,"COD","bellojewels",1.0
68,"COD","below the belt",2.0
68,"COD","cheershopping",4.0
68,"COD","chhajedgarden",1.0
68,"COD","coke2homeBLR",9.0
68,"COD","crunchyfashion",2.0
68,"COD","diamond pocket books pvt ltd",3.0
68,"COD","elcincoinc",28.0
68,"COD","extraminds",15.0
68,"COD","get stronger",2.0
68,"COD","hasbro",22.0
68,"COD","himalaya",2.0
68,"COD","iFlauntmyJewel",4.0
68,"COD","iamgreen",1.0
68,"COD","lanoscomputers",1.0
68,"COD","lollipoplabel",1.0
68,"COD","madura",12.0
68,"COD","medidart",5.0
68,"COD","morelifelondon",1.0
68,"COD","optic-arts",4.0
68,"COD","p3store.com",2.0
68,"COD","planetsuperheroes",10.0
68,"COD","sanskritikk",1.0
68,"COD","secretangel",4.0
68,"COD","shaze",5.0
68,"COD","soulflower",12.0
68,"COD","store503",6.0
68,"COD","tennishub",7.0
68,"COD","the beach company",1.0
68,"COD","therufus",1.0
68,"COD","theskinstore",8.0
68,"COD","titan",19.0
68,"Cash","61c",1.0
68,"Cash","99tshirts",1.0
68,"Cash","Airasia",2.0
68,"Cash","BookMyTrain.com",41.0
68,"Cash","Brown Paper Bag",6.0
68,"Cash","Cheeni Labs Private Limited",9.0
68,"Cash","DFS - Adlabs Entertainment",5.0
68,"Cash","DFS - Ally Globe",1.0
68,"Cash","Mirraw",49.0
68,"Cash","ReleaseMyAd",5.0
68,"Cash","SpiceBox Food Services",7.0
68,"Cash","adda52",1.0
68,"Cash","addresshome",8.0
68,"Cash","ads2book",4.0
68,"Cash","cardekho",16.0
68,"Cash","fithowellness",1.0
68,"Cash","freshersworld",13.0
68,"Cash","getitfreeads",29.0
68,"Cash","indianstage",6.0
68,"Cash","jetairways",16.0
68,"Cash","myprivatetutor",5.0
68,"Cash","stiffcollar",2.0
68,"Cash","tenonten",1.0
68,"Cash","theeducationacademy",3.0
68,"Cash","thinkvidya",9.0
68,"Cash","travelguru",16.0
68,"Pickup","20Dresses",15.0
68,"Pickup","Alix Retail",115.0
68,"Pickup","Amazon India - Melody Electronics",1.0
68,"Pickup","BabyOye",3.0
68,"Pickup","Bagittoday",7.0
68,"Pickup","DFS -  Ace Turtle Services Pvt Ltd (Flying Machine)",6.0
68,"Pickup","DFS - Android Info Solution Pvt Ltd",5.0
68,"Pickup","DFS - Fever 21",1.0
68,"Pickup","DFS - Globalite Retail Pvt Ltd.",2.0
68,"Pickup","DFS - HABBANA",1.0
68,"Pickup","DFS - Industry Buying",1.0
68,"Pickup","DFS - Nexxbase Marketing Pvt Ltd",2.0
68,"Pickup","DFS - Style Fiesta",1.0
68,"Pickup","DFS - TOLEXO ONLINE PVT LTD",26.0
68,"Pickup","DFS - Voonik Technologies Private Limited",9.0
68,"Pickup","Etail Marketing Pvt. Ltd.",1.0
68,"Pickup","Faballey",8.0
68,"Pickup","Flipkart",245.0
68,"Pickup","FriendsofBooks",1.0
68,"Pickup","HomeShop18-FOS",325.0
68,"Pickup","Indiarush",17.0
68,"Pickup","Jyoti Footwear",1.0
68,"Pickup","LimeRoad",1945.0
68,"Pickup","Myntra",1081.0
68,"Pickup","Nykaa",10.0
68,"Pickup","ShoppersStop",16.0
68,"Pickup","Snapdeal RL",762.0
68,"Pickup","StyleTag",2.0
68,"Pickup","WforWoman",1.0
68,"Pickup","Yepme",2.0
68,"Pickup","Zovi",1.0
68,"Pickup","addresshomecod",2.0
68,"Pickup","hasbro",8.0
68,"Pickup","morelifelondon",4.0
68,"Pickup","titan",4.0
68,"Pre-paid","20Dresses",2.0
68,"Pre-paid","99labels",4.0
68,"Pre-paid","9rasa",4.0
68,"Pre-paid","ABITI BELLA ENTERPRISES",1.0
68,"Pre-paid","APEEGO",1.0
68,"Pre-paid","AalapBharucha",6.0
68,"Pre-paid","Action Shoes",1.0
68,"Pre-paid","Alix Retail",113.0
68,"Pre-paid","Amazon India - ALEKIP TRADELINK PVT. LTD.",26.0
68,"Pre-paid","Amazon India - Avera Essentials Pvt Ltd.",2.0
68,"Pre-paid","Amazon India - AyurShop",7.0
68,"Pre-paid","Amazon India - Baby N mOm LLP",2.0
68,"Pre-paid","Amazon India - CRESCENT INTEGRATED",1.0
68,"Pre-paid","Amazon India - Etail Marketing Pvt. Ltd.",6.0
68,"Pre-paid","Amazon India - Grab-India",4.0
68,"Pre-paid","Amazon India - Indian Fine Beauty care",14.0
68,"Pre-paid","Amazon India - KIYA FASHIONS AND ACCESSORIES",1.0
68,"Pre-paid","Amazon India - Kochar Computers",3.0
68,"Pre-paid","Amazon India - Nature Online Corporation",12.0
68,"Pre-paid","Amazon India - Proactive Distributors",2.0
68,"Pre-paid","Amazon India - ROOH WELLNESS",4.0
68,"Pre-paid","Amazon India - Rahul Industrial Enterprises",2.0
68,"Pre-paid","Amazon India - Rudra Enterprises",12.0
68,"Pre-paid","Amazon India - SHIVANK LEARNING RESOURCES INC.",2.0
68,"Pre-paid","Amazon India - SWATI GRAMODYOG SEWA SANSTHAN",4.0
68,"Pre-paid","Amazon India - Setmore Exim",3.0
68,"Pre-paid","Amazon India - The House of Tara",4.0
68,"Pre-paid","Amazon India - The Tupper Store",47.0
68,"Pre-paid","Amazon India - VL MEDIA SOLUTIONS",1.0
68,"Pre-paid","Amazon India - VNV Enterprises Pvt. Ltd",27.0
68,"Pre-paid","Amazon India - Value Retail",9.0
68,"Pre-paid","Amazon India - Zeenia Import Export LLP",27.0
68,"Pre-paid","Amazon India - Zodiacal Healthcare Private Limited",1.0
68,"Pre-paid","Amazon India - iValue Systech Pvt. Ltd.",1.0
68,"Pre-paid","Amazon India - oriflame",49.0
68,"Pre-paid","Askmebazaar",143.0
68,"Pre-paid","BabyOye",111.0
68,"Pre-paid","Bagittoday",38.0
68,"Pre-paid","Bashprop",2.0
68,"Pre-paid","Bewakoof",200.0
68,"Pre-paid","Bike Basix Apparel Pvt. Ltd.",1.0
68,"Pre-paid","BikeStuff",12.0
68,"Pre-paid","BoerandFitch",18.0
68,"Pre-paid","Boxbeat Technologies Private Limited",12.0
68,"Pre-paid","Brand Trendz",1.0
68,"Pre-paid","COMMA BOOK INDIA PVT. LTD",15.0
68,"Pre-paid","CONNECTWIDE",2.0
68,"Pre-paid","Carmocrat",1.0
68,"Pre-paid","ChandraniPearls",2.0
68,"Pre-paid","Chase Lifestyle Pvt. Ltd",3.0
68,"Pre-paid","Coke2HomeMumbai",1.0
68,"Pre-paid","Coke2HomePune",1.0
68,"Pre-paid","Coke2homeHYDERABAD",13.0
68,"Pre-paid","CompuIndia",7.0
68,"Pre-paid","Crazeal",38.0
68,"Pre-paid","Creiddylad International",6.0
68,"Pre-paid","DFS -  Ace Turtle Services Pvt Ltd (Flying Machine)",2.0
68,"Pre-paid","DFS - AY Online Stores",10.0
68,"Pre-paid","DFS - Aawarahu Apparels",6.0
68,"Pre-paid","DFS - Accord",2.0
68,"Pre-paid","DFS - Andor Tech",2.0
68,"Pre-paid","DFS - Android Info Solution Pvt Ltd",1.0
68,"Pre-paid","DFS - Apollo Pharmacy",17.0
68,"Pre-paid","DFS - Art of Living",35.0
68,"Pre-paid","DFS - Auto Fresh.in",6.0
68,"Pre-paid","DFS - Bag Me Mart",1.0
68,"Pre-paid","DFS - Beeta Machines Pvt. Ltd.",1.0
68,"Pre-paid","DFS - Fever 21",3.0
68,"Pre-paid","DFS - Flaunt n Flair",2.0
68,"Pre-paid","DFS - Gizmobaba",21.0
68,"Pre-paid","DFS - Global Trade Links",3.0
68,"Pre-paid","DFS - Globalite Retail Pvt Ltd.",2.0
68,"Pre-paid","DFS - HABBANA",2.0
68,"Pre-paid","DFS - Happyclothing.in",1.0
68,"Pre-paid","DFS - IM-Saad Fashion Krafts",2.0
68,"Pre-paid","DFS - JIFSY",4.0
68,"Pre-paid","DFS - LMR Tablewares",1.0
68,"Pre-paid","DFS - Londonhouze",1.0
68,"Pre-paid","DFS - Millennium Technologies",1.0
68,"Pre-paid","DFS - Multi Centric Solutions Pvt Ltd",2.0
68,"Pre-paid","DFS - Mysterious Beauty",1.0
68,"Pre-paid","DFS - Nexxbase Marketing Pvt Ltd",26.0
68,"Pre-paid","DFS - Novelty Shop",1.0
68,"Pre-paid","DFS - Postbox",1.0
68,"Pre-paid","DFS - Pustak Bhoomee",2.0
68,"Pre-paid","DFS - Rarerabbit",1.0
68,"Pre-paid","DFS - SIDDHARTH MEDICARE",12.0
68,"Pre-paid","DFS - STYLE KNITS",2.0
68,"Pre-paid","DFS - Shopezone Ecom Pvt. Ltd",1.0
68,"Pre-paid","DFS - Shoppro Sales India",1.0
68,"Pre-paid","DFS - ShowstopperExclusive",1.0
68,"Pre-paid","DFS - Startedge Ventures India Pvt Ltd",6.0
68,"Pre-paid","DFS - TOLEXO ONLINE PVT LTD",38.0
68,"Pre-paid","DFS - The Yellow Door Store",3.0
68,"Pre-paid","DFS - TikTok World",1.0
68,"Pre-paid","DFS - UTSAV FASHION PVT LTD",10.0
68,"Pre-paid","DFS - Unltdoffers",1.0
68,"Pre-paid","DFS - Venture Innovations",1.0
68,"Pre-paid","DFS - VkareBioSciences",1.0
68,"Pre-paid","DFS - Voonik Technologies Private Limited",4.0
68,"Pre-paid","DFS - Vox Pox",217.0
68,"Pre-paid","DFS - WHOZHIGH",4.0
68,"Pre-paid","DFS - WYO",1.0
68,"Pre-paid","DFS - hi2buy",1.0
68,"Pre-paid","DFS - klick technology",1.0
68,"Pre-paid","DFS- Allsilks Designers Pvt Ltd",2.0
68,"Pre-paid","DOYOURS",2.0
68,"Pre-paid","Dailyobjects",147.0
68,"Pre-paid","Dogspot",112.0
68,"Pre-paid","Egitanjali",2.0
68,"Pre-paid","Elephant",3.0
68,"Pre-paid","Emnmart",1.0
68,"Pre-paid","Erd Infotech",6.0
68,"Pre-paid","Etail Marketing Pvt. Ltd.",4.0
68,"Pre-paid","Ethinic",2.0
68,"Pre-paid","Everstylish",1.0
68,"Pre-paid","Evolve",1.0
68,"Pre-paid","Faballey",24.0
68,"Pre-paid","Fashionara",56.0
68,"Pre-paid","FitnessOneClub",1.0
68,"Pre-paid","Flipkart",3867.0
68,"Pre-paid","Flipkart B2B",66.0
68,"Pre-paid","Fos lighting",2.0
68,"Pre-paid","Four Brown Folk Decor",8.0
68,"Pre-paid","FriendsofBooks",2.0
68,"Pre-paid","Future Lifestyle Fashions Limited",3.0
68,"Pre-paid","Ganesh Agencies",1.0
68,"Pre-paid","Getitbazaar",28.0
68,"Pre-paid","Gourmet Co Retail Pvt. Ltd.",10.0
68,"Pre-paid","Green Dust",7.0
68,"Pre-paid","Greengood",3.0
68,"Pre-paid","Greenkins",1.0
68,"Pre-paid","GrouponSurface",3.0
68,"Pre-paid","HUFT",6.0
68,"Pre-paid","Happily Unmarried",2.0
68,"Pre-paid","HealthKart",402.0
68,"Pre-paid","HealthOne Nutritions",15.0
68,"Pre-paid","HomeShop18",28.0
68,"Pre-paid","HomeShop18-FOS",134.0
68,"Pre-paid","Houseproud",2.0
68,"Pre-paid","Indiarush",36.0
68,"Pre-paid","Indiatimes",1.0
68,"Pre-paid","Infibeam",30.0
68,"Pre-paid","Infibeam Vendor",1.0
68,"Pre-paid","Ishimaya",8.0
68,"Pre-paid","Jabong",218.0
68,"Pre-paid","Jack of all threads",8.0
68,"Pre-paid","Jersey Town",1.0
68,"Pre-paid","Kart Rocket",17.0
68,"Pre-paid","Kawachigroup",17.0
68,"Pre-paid","Khushi Enterprises",3.0
68,"Pre-paid","Khwaish",20.0
68,"Pre-paid","Kingkart",4.0
68,"Pre-paid","Lacrafters global",4.0
68,"Pre-paid","LecxyFashionDresses",1.0
68,"Pre-paid","Lets Flaunt",1.0
68,"Pre-paid","Li'l sparklz",1.0
68,"Pre-paid","Lifestyle Megamart",2.0
68,"Pre-paid","LimeRoad",234.0
68,"Pre-paid","M/s INDIWEAVES FASHIONS",1.0
68,"Pre-paid","MADHUMATI ENTERPRISES",1.0
68,"Pre-paid","MAIRABAZAAR",1.0
68,"Pre-paid","MAKENLIVE",1.0
68,"Pre-paid","MOBIWEB",1.0
68,"Pre-paid","MPP - APM Footwear",2.0
68,"Pre-paid","MPP - STYLEMAKE",8.0
68,"Pre-paid","Magasin Online",6.0
68,"Pre-paid","Magickart",1.0
68,"Pre-paid","Majestic On The Net",2.0
68,"Pre-paid","Mebelkart",1.0
68,"Pre-paid","MotoAdda",1.0
68,"Pre-paid","Mscorporation",1.0
68,"Pre-paid","MyBabyCart",9.0
68,"Pre-paid","Myntra",278.0
68,"Pre-paid","Naaptol",3.0
68,"Pre-paid","NammaBaby",9.0
68,"Pre-paid","NaturalMantra",23.0
68,"Pre-paid","Nature Online Corporation",8.0
68,"Pre-paid","Navashya Enterprises",1.0
68,"Pre-paid","Netsbaba",1.0
68,"Pre-paid","Nlytn",1.0
68,"Pre-paid","No Nasties",11.0
68,"Pre-paid","NoFat",10.0
68,"Pre-paid","Nova Interiors",2.0
68,"Pre-paid","Nykaa",899.0
68,"Pre-paid","Painting Mantra",1.0
68,"Pre-paid","Palred",6.0
68,"Pre-paid","Paper Boat",5.0
68,"Pre-paid","Pavitra Retail Pvt Ltd",15.0
68,"Pre-paid","Paytm",1093.0
68,"Pre-paid","PentaRetailIndia",1.0
68,"Pre-paid","Plastopack",19.0
68,"Pre-paid","Postergully",3.0
68,"Pre-paid","Prism",416.0
68,"Pre-paid","Provogue India",204.0
68,"Pre-paid","Purplle",24.0
68,"Pre-paid","Quikpikk India",1.0
68,"Pre-paid","ROADGODS AUTOGEAR",1.0
68,"Pre-paid","Rediff",130.0
68,"Pre-paid","Redwolf",83.0
68,"Pre-paid","Religare",20.0
68,"Pre-paid","Rubicon e Retail Pvt. Ltd.",3.0
68,"Pre-paid","SHIVAMTIME",1.0
68,"Pre-paid","SHOPELING",30.0
68,"Pre-paid","SIMBA CART",7.0
68,"Pre-paid","SIXTY PLUS PRODUCTS ONLINE PRIVATE LIMITED",2.0
68,"Pre-paid","SMOKEFREE ELECTRONIC CIGARETTE PVT LTD",11.0
68,"Pre-paid","SNRama Enterprises",1.0
68,"Pre-paid","SVA India Ltd",37.0
68,"Pre-paid","Safa Honey",17.0
68,"Pre-paid","Saholic",25.0
68,"Pre-paid","SapnaOnline",4.0
68,"Pre-paid","Shop19",35.0
68,"Pre-paid","ShopClues",523.0
68,"Pre-paid","Shopcrats",7.0
68,"Pre-paid","Shoppemall",1.0
68,"Pre-paid","ShoppersStop",124.0
68,"Pre-paid","Shopping Monster",3.0
68,"Pre-paid","Shree Traders",6.0
68,"Pre-paid","SmartImpressions",1.0
68,"Pre-paid","Snapdeal",3241.0
68,"Pre-paid","Snapdeal RL",1836.0
68,"Pre-paid","StalkBuyLove",51.0
68,"Pre-paid","Star CJ - Vendor",5.0
68,"Pre-paid","Stringsandme",2.0
68,"Pre-paid","StyleTag",53.0
68,"Pre-paid","Stylisda",1.0
68,"Pre-paid","Surat Diamonds",148.0
68,"Pre-paid","Syberplace",1.0
68,"Pre-paid","Tanyas Jewelery",6.0
68,"Pre-paid","Thatspersonal",2.0
68,"Pre-paid","The Gourmet Box",3.0
68,"Pre-paid","The fashioncart",6.0
68,"Pre-paid","Tipsie Toes",1.0
68,"Pre-paid","Totals Solution",15.0
68,"Pre-paid","Triputi Estate Private Ltd",3.0
68,"Pre-paid","TrustPharmacy",1.0
68,"Pre-paid","Uniqstop",1.0
68,"Pre-paid","Valyoo",10.0
68,"Pre-paid","Videocon",22.0
68,"Pre-paid","Voylla",29.0
68,"Pre-paid","WforWoman",13.0
68,"Pre-paid","Whole salehungama",2.0
68,"Pre-paid","Woodland",9.0
68,"Pre-paid","YU",3.0
68,"Pre-paid","Yepme",536.0
68,"Pre-paid","Zivame",117.0
68,"Pre-paid","Zoomin",23.0
68,"Pre-paid","Zovi",80.0
68,"Pre-paid","addresshomecod",4.0
68,"Pre-paid","cheershopping",2.0
68,"Pre-paid","coke2homeBLR",4.0
68,"Pre-paid","crunchyfashion",11.0
68,"Pre-paid","eZone",5.0
68,"Pre-paid","elcincoinc",1.0
68,"Pre-paid","goldandmore",1.0
68,"Pre-paid","hasbro",7.0
68,"Pre-paid","himalaya",46.0
68,"Pre-paid","iamgreen",1.0
68,"Pre-paid","lollipoplabel",1.0
68,"Pre-paid","makemyspecs.com",1.0
68,"Pre-paid","morelifelondon",2.0
68,"Pre-paid","optic-arts",1.0
68,"Pre-paid","p3store.com",6.0
68,"Pre-paid","planetsuperheroes",1.0
68,"Pre-paid","r.k.enterprises",1.0
68,"Pre-paid","shorepoint",41.0
68,"Pre-paid","siyorajewellery",1.0
68,"Pre-paid","tennishub",11.0
68,"Pre-paid","theskinstore",3.0
68,"Pre-paid","titan",3.0
68,"REPL","StarCJ Punjab",2.0
68,"REPL","YU",56.0
69,"COD","20Dresses",48.0
69,"COD","99Prints",20.0
69,"COD","99labels",2.0
69,"COD","ACE TURTLE SERVICES PVT. LTD.",3.0
69,"COD","ALLIEDHUNT",1.0
69,"COD","AMG Square",1.0
69,"COD","APEEGO",1.0
69,"COD","Aakriti Creations",3.0
69,"COD","Alix Retail",116.0
69,"COD","Amazing Enterprises",2.0
69,"COD","Amazon India - Primarc Pecan Retail Private Limited",13.0
69,"COD","Ankur Home Appliances",5.0
69,"COD","Aov Pet Products Pvt Ltd",1.0
69,"COD","Askmebazaar",7400.0
69,"COD","AyurShop",1.0
69,"COD","BAGS AND APPARELS",2.0
69,"COD","BIKERS CART",4.0
69,"COD","BabyOye",167.0
69,"COD","Bagittoday",189.0
69,"COD","Beveragewala",7.0
69,"COD","Bewakoof",1440.0
69,"COD","Bike Basix Apparel Pvt. Ltd.",2.0
69,"COD","BikeStuff",2.0
69,"COD","BoerandFitch",5.0
69,"COD","Carmocrat",1.0
69,"COD","Coke2HomeMumbai",9.0
69,"COD","Coke2HomePune",1.0
69,"COD","Coke2homeAHMEDABAD",6.0
69,"COD","Coke2homeCHENNAI",6.0
69,"COD","Coke2homeHYDERABAD",14.0
69,"COD","Colorbar Cosmetics",1.0
69,"COD","CompuIndia",7.0
69,"COD","ConceptFashion",2.0
69,"COD","DFS -  Ace Turtle Services Pvt Ltd (Flying Machine)",5.0
69,"COD","DFS - 99garments.com",25.0
69,"COD","DFS - Aasri Ethnics",1.0
69,"COD","DFS - Accord",1.0
69,"COD","DFS - Acorda Infotech Pvt Ltd",2.0
69,"COD","DFS - Alshan World",4.0
69,"COD","DFS - Anand India",50.0
69,"COD","DFS - Anant Desire",4.0
69,"COD","DFS - Andor Tech",10.0
69,"COD","DFS - Android Info Solution Pvt Ltd",7.0
69,"COD","DFS - Art of Living",24.0
69,"COD","DFS - B2B Services",16.0
69,"COD","DFS - Beeline",2.0
69,"COD","DFS - Belle Lingeries Pvt. Ltd.",1.0
69,"COD","DFS - Blissful",6.0
69,"COD","DFS - Bohra Shopping",1.0
69,"COD","DFS - Bombayshirts",3.0
69,"COD","DFS - CLASSY SHIRTS",1.0
69,"COD","DFS - Celloworld",5.0
69,"COD","DFS - Classic Couture",2.0
69,"COD","DFS - Crest Learning",2.0
69,"COD","DFS - Dealsfive",23.0
69,"COD","DFS - Elcotek India Private Limited",34.0
69,"COD","DFS - Eves Apparel",1.0
69,"COD","DFS - Fab panda",10.0
69,"COD","DFS - Fever 21",2.0
69,"COD","DFS - Forever Kids",4.0
69,"COD","DFS - GANGA RAM AMAR NATH & SONS",2.0
69,"COD","DFS - Gizmobaba",6.0
69,"COD","DFS - Go Fashion",5.0
69,"COD","DFS - HABBANA",2.0
69,"COD","DFS - India Arts Palace",5.0
69,"COD","DFS - Industry Buying",4.0
69,"COD","DFS - Invensol Consulting",2.0
69,"COD","DFS - JIFSY",2.0
69,"COD","DFS - KPA APPARELS",16.0
69,"COD","DFS - Kamal Rayon Private Limited",2.0
69,"COD","DFS - Londonhouze",2.0
69,"COD","DFS - Magicon Impex Pvt Ltd",155.0
69,"COD","DFS - Metis Learning Solutions Pvt. Ltd.",1.0
69,"COD","DFS - Mibian Enterprise",2.0
69,"COD","DFS - Mitesh Dubey",1.0
69,"COD","DFS - Moksha Lifestyle",1.0
69,"COD","DFS - NV Enterprises",7.0
69,"COD","DFS - OM SAI AYURVEDA INDAI LIMITED",1.0
69,"COD","DFS - Panriya",3.0
69,"COD","DFS - Phonebazaar",2.0
69,"COD","DFS - Pinkblueindia",4.0
69,"COD","DFS - Planeteves",2.0
69,"COD","DFS - Postbox",2.0
69,"COD","DFS - Qrioh Retail Private Limited",1.0
69,"COD","DFS - Red Paw Shop",1.0
69,"COD","DFS - Saiesta Exports",1.0
69,"COD","DFS - Shop In",3.0
69,"COD","DFS - Shopezone Ecom Pvt. Ltd",2.0
69,"COD","DFS - Startedge Ventures India Pvt Ltd",24.0
69,"COD","DFS - Style Fiesta",18.0
69,"COD","DFS - Stylekabaap.com",2.0
69,"COD","DFS - TACFAB FASHIONS PVT LTD",2.0
69,"COD","DFS - TADPOLE STORE PVT LTD",3.0
69,"COD","DFS - TOLEXO ONLINE PVT LTD",254.0
69,"COD","DFS - The Rainbow Trunk",1.0
69,"COD","DFS - The Yellow Door Store",1.0
69,"COD","DFS - Toniq",1.0
69,"COD","DFS - UTSAV FASHION PVT LTD",3.0
69,"COD","DFS - UVMTelemart",34.0
69,"COD","DFS - Unltdoffers",1.0
69,"COD","DFS - Upbeat Retail Pvt Ltd",1.0
69,"COD","DFS - Vashitech Solutions",1.0
69,"COD","DFS - Voonik Technologies Private Limited",28.0
69,"COD","DFS - Vox Pox",63.0
69,"COD","DFS - WYO",48.0
69,"COD","DFS - Wanna Party",1.0
69,"COD","DFS - Waveclues",1.0
69,"COD","DFS - Wodrobe For Girls",3.0
69,"COD","DFS -California Clothing Co",3.0
69,"COD","Dailyobjects",190.0
69,"COD","Decorze",3.0
69,"COD","Dogspot",96.0
69,"COD","Elephant",2.0
69,"COD","Epic Everything",1.0
69,"COD","Etail Marketing Pvt. Ltd.",1.0
69,"COD","Everstylish",32.0
69,"COD","FASHION BUCKET",1.0
69,"COD","FUNKART",5.0
69,"COD","Faballey",14.0
69,"COD","Fashionara",292.0
69,"COD","Flipkart",3255.0
69,"COD","Fshoppers",1.0
69,"COD","GamesInc",33.0
69,"COD","Getitbazaar",116.0
69,"COD","Globalshiksha",14.0
69,"COD","GooseBumpPickles",3.0
69,"COD","Gourmet Co Retail Pvt. Ltd.",4.0
69,"COD","HASTKALA",1.0
69,"COD","HAYA CREATIONS",1.0
69,"COD","HUFT",3.0
69,"COD","HealthKart",538.0
69,"COD","HealthOne Nutritions",1.0
69,"COD","HomeShop18",1004.0
69,"COD","HomeShop18-FOS",3617.0
69,"COD","Houseproud",1.0
69,"COD","I Next",4.0
69,"COD","India today",689.0
69,"COD","IndiaInMyBag",18.0
69,"COD","Indiarush",113.0
69,"COD","Indikala",1.0
69,"COD","Infibeam",89.0
69,"COD","Infibeam Vendor",3.0
69,"COD","Integrated Sample & Try Pvt. Ltd",100.0
69,"COD","Ishimaya",4.0
69,"COD","Jabong",860.0
69,"COD","Kart Rocket",14.0
69,"COD","Kavya Creations",1.0
69,"COD","KrishnaPearls",4.0
69,"COD","KruCarnations Finery LLP",1.0
69,"COD","LAVIDA LUXE LIFESTYLE SOLUTIONS PVT. LTD.",135.0
69,"COD","Latin Quarters",4.0
69,"COD","Letternote",11.0
69,"COD","LimeRoad",868.0
69,"COD","Live Your Sport",11.0
69,"COD","M/s Atul Udyog",1.0
69,"COD","MOBIWEB",2.0
69,"COD","MSM BOX",12.0
69,"COD","MUGHAL CLINIC",2.0
69,"COD","Majestic On The Net",12.0
69,"COD","Micare",1.0
69,"COD","Mirraw COD",209.0
69,"COD","Mscorporation",3.0
69,"COD","Mulyashop",273.0
69,"COD","My nutra mart",11.0
69,"COD","MyBabyCart",13.0
69,"COD","Myfitfuel",1.0
69,"COD","Myhomesol",3.0
69,"COD","Myntra",1357.0
69,"COD","MysticCollections",3.0
69,"COD","Naaptol",138.0
69,"COD","NaturalMantra",45.0
69,"COD","Net Distribution Services Pvt Ltd",14.0
69,"COD","Netakart",8.0
69,"COD","No Nasties",2.0
69,"COD","NoFat",31.0
69,"COD","Nykaa",572.0
69,"COD","OKS",1.0
69,"COD","OMGGOLD",3.0
69,"COD","ORGANICA",3.0
69,"COD","OSR Ayurveda Founder (INDIA)",2.0
69,"COD","Om Sai Dresses",11.0
69,"COD","Onetoss",1.0
69,"COD","POLKA DOT FASHION",14.0
69,"COD","Palred",142.0
69,"COD","Paper Boat",2.0
69,"COD","Pavitra Retail Pvt Ltd",10.0
69,"COD","Paytm",31.0
69,"COD","Pearson",5.0
69,"COD","Pelicans&Penguins",7.0
69,"COD","PhotoSquare",5.0
69,"COD","Postergully",4.0
69,"COD","Prism",22.0
69,"COD","Promunt Online Services",3.0
69,"COD","PumpkinPie",1.0
69,"COD","Purplle",50.0
69,"COD","Quick Service",125.0
69,"COD","ROADGODS AUTOGEAR",4.0
69,"COD","ReGlobe",1.0
69,"COD","Rediff",411.0
69,"COD","Redwolf",24.0
69,"COD","Rubicon e Retail Pvt. Ltd.",2.0
