_id.dl_date,_id.dl_cn,_id.dl_cnc,dl_count
65,"Ganga Nagar_DC","Ganga Nagar",16.0
65,"Ghaziabad_Nehru Nagar","Delhi NCR",16.0
65,"Ghaziabad_Pratap Vihar","Delhi NCR",4.0
65,"Ghaziabad_Vasundhra","Delhi NCR",49.0
65,"Goa_Mapusa","Goa",1.0
65,"Goa_Margao_Dc","Goa",84.0
65,"Goa_Ponda_Dc","Goa",22.0
65,"Gorakhpur","Gorakhpur",87.0
65,"Greater_Noida","Delhi NCR",17.0
65,"Gulbarga","Gulbarga",36.0
65,"Guntur_DC","Guntur",66.0
65,"Gurgaon","Delhi NCR",96.0
65,"Gurgaon_Dundahera","Delhi NCR",14.0
65,"Gurgaon_Kadipur","Delhi NCR",7.0
65,"Gurgaon_Manesar","Delhi NCR",5.0
65,"Gurgaon_NewColony Mor","Delhi NCR",16.0
65,"Gurgaon_Palam Vihar","Delhi NCR",13.0
65,"Gurgaon_Wazirabad","Delhi NCR",50.0
65,"Guwahati_Chandmari","Guwahati",32.0
65,"Guwahati_East","Guwahati",17.0
65,"Guwahati_Jalukbari","Guwahati",34.0
65,"Guwahati_North","Guwahati",30.0
65,"Guwahati_Sixmile","Guwahati",34.0
65,"Guwahati_South","Guwahati",56.0
65,"Guwahati_West","Guwahati",57.0
65,"Gwalior_DC","Gwalior",22.0
65,"Haridwar","Haridwar",45.0
65,"Hathras","Hathras",13.0
65,"Hisar","Hisar",17.0
65,"Hospet","Hospet",94.0
65,"Hosur_Dc","Hosur",36.0
65,"Howrah_Shibpur","Howrah",49.0
65,"Hubli_Dc","Hubli",38.0
65,"Hyd-Ecil","Hyderabad",58.0
65,"Hyd_Abids_Dc","Hyderabad",50.0
65,"Hyd_Attapur_Dc","Hyderabad",53.0
65,"Hyd_Balanagar","Hyderabad",12.0
65,"Hyd_Banjarahills_DC","Hyderabad",30.0
65,"Hyd_BkGuda_Dc","Hyderabad",55.0
65,"Hyd_Chandanagar_Dc","Hyderabad",70.0
65,"Hyd_East","Hyderabad",47.0
65,"Hyd_Gachibowli","Hyderabad",64.0
65,"Hyd_Jeedimetla_Dc","Hyderabad",26.0
65,"Hyd_Kavadiguda_Dc","Hyderabad",23.0
65,"Hyd_LB-Nagar_Dc","Hyderabad",109.0
65,"Hyd_Madhapur","Hyderabad",93.0
65,"Hyd_Miyapur_Dc","Hyderabad",39.0
65,"Hyd_North","Hyderabad",81.0
65,"Hyd_Sayeedabad_Dc","Hyderabad",86.0
65,"Hyd_South","Hyderabad",1.0
65,"Hyd_Tarnaka_Dc","Hyderabad",64.0
65,"Hyd_Tolichowki_Dc","Hyderabad",86.0
65,"Hyd_Trimulgherry_Dc","Hyderabad",42.0
65,"Hyd_Uppal_Dc","Hyderabad",40.0
65,"Indore Palasia","Indore",35.0
65,"Indore_Marimata","Indore",14.0
65,"Indore_New Palasia","Indore",91.0
65,"Indore_Rajendra nagar","Indore",30.0
65,"Jabalpur","Jabalpur",46.0
65,"Jaipur","Jaipur",61.0
65,"Jaipur_Malviya Nagar","Jaipur",53.0
65,"Jaipur_vaishali Nagar","Jaipur",28.0
65,"Jalandhar_DC","Jalandhar",142.0
65,"Jamnagar_Dc","Jamnagar",75.0
65,"Janakpuri","Delhi NCR",58.0
65,"Jodhpur","Jodhpur",36.0
65,"Kanchipuram_DC","Kanchipuram",8.0
65,"Kanpur","Kanpur",46.0
65,"Karnal","Karnal",19.0
65,"Karur","Karur",134.0
65,"Kolhapur_DC","Kolhapur",31.0
65,"Kota","Kota",21.0
65,"Lucknow","Lucknow",137.0
65,"Lucknow_Aliganj","Lucknow",49.0
65,"Lucknow_Gomti Nagar","Lucknow",21.0
65,"Lucknow_Indira Nagar","Lucknow",30.0
65,"Lucknow_Vishnu Lok","Lucknow",54.0
65,"Ludhiana_DC","Ludhiana",129.0
65,"MP_Dewas","Dewas",32.0
65,"Madurai","Madurai",41.0
65,"Malad_West_DC","Mumbai",51.0
65,"Mandya_Dc","Mysore",128.0
65,"Mangalore","Mangalore",122.0
65,"Meerut","Meerut",24.0
65,"Mehedipatnam","Hyderabad",73.0
65,"Mehsana_Dc","Mehsana",60.0
65,"Moradabad_DC","Bareilly",8.0
65,"Mount Road","Chennai",33.0
65,"Mumbai Antop Hill","Mumbai",57.0
65,"Mumbai Borivali","Mumbai",7.0
65,"Mumbai Central","Mumbai",20.0
65,"Mumbai Chandivali","Mumbai",6.0
65,"Mumbai East","Mumbai",25.0
65,"Mumbai Lower Parel","Mumbai",162.0
65,"Mumbai MIDC","Mumbai",58.0
65,"Mumbai Mahim","Mumbai",61.0
65,"Mumbai Mira Rd","Mumbai",25.0
65,"Mumbai North","Mumbai",72.0
65,"Mumbai Sakinaka","Mumbai",13.0
65,"Mumbai South","Mumbai",135.0
65,"Mumbai Tardeo","Mumbai",122.0
65,"Mumbai Vile Parle","Mumbai",40.0
65,"Mumbai_Ambernath_Dc","Mumbai",55.0
65,"Mumbai_Bhandup West_Dc","Mumbai",47.0
65,"Mumbai_Borivali West _Dc","Mumbai",21.0
65,"Mumbai_Chembur_Dc","Mumbai",15.0
65,"Mumbai_Fort _Dc","Mumbai",102.0
65,"Mumbai_Jogeshwari_Dc","Mumbai",64.0
65,"Mumbai_Kalyan","Mumbai",32.0
65,"Mumbai_Kalyan West _Dc","Mumbai",91.0
65,"Mumbai_Kandivali_East","Mumbai",66.0
65,"Mumbai_Khandeshwar_Dc","Mumbai",81.0
65,"Mumbai_Khar West _Dc","Mumbai",20.0
65,"Mumbai_Thanewest_Dc","Mumbai",21.0
65,"Mysore","Mysore",82.0
65,"NSZ",,114.0
65,"Nagpur","Nagpur",42.0
65,"Nagpur_Bajajnagar_Dc","Nagpur",28.0
65,"Nalasopara","Mumbai",66.0
65,"Nanded_Dc","Nanded",1.0
65,"Nashik Road","Nashik",86.0
65,"Noida","Delhi NCR",31.0
65,"Noida_Sec 02_DPC","Delhi NCR",31.0
65,"Noida_Sec-83_DC","Delhi NCR",8.0
65,"Noida_Sec-8_DC","Delhi NCR",15.0
65,"North BLR","Bangalore",26.0
65,"North Delhi","Delhi NCR",105.0
65,"Palwal","Palwal",26.0
65,"Panaji Goa","Goa",67.0
65,"Panipat","Panipat",27.0
65,"Patiala","Patiala",58.0
65,"Patna_1","Patna",1.0
65,"Patna_Anisabad","Patna",2.0
65,"Patna_Central","Patna",3.0
65,"Patna_West","Patna",2.0
65,"Perungudi","Chennai",39.0
65,"Pilani","Pilani",50.0
65,"Pondicherry","Pondicherry",669.0
65,"Pune Anand Nagar","Pune",11.0
65,"Pune Balaji Nagar","Pune",23.0
65,"Pune Chandan Nagar","Pune",9.0
65,"Pune Fatima Nagar","Pune",12.0
65,"Pune Hadapsar DC","Pune",16.0
65,"Pune PNQ","Pune",11.0
65,"Pune_ Tingrenagar Dc","Pune",7.0
65,"Pune_Aundh_DC","Pune",7.0
65,"Pune_Camp_Dc","Pune",19.0
65,"Pune_Chinchwad DC","Pune",3.0
65,"Pune_Hinjawadi_Dc","Pune",42.0
65,"Pune_Kalewadi DC","Pune",34.0
65,"Pune_Magarpatta","Pune",4.0
65,"Pune_Nigdi DC","Pune",4.0
65,"Pune_Pashan_DC","Pune",11.0
65,"Pune_Sangvi_Dc","Pune",18.0
65,"Pune_Shahunagar DC","Pune",16.0
65,"Pune_Shivajinagar","Pune",8.0
65,"Pune_Warje_Dc","Pune",13.0
65,"RS.Davanagere","Davangere",14.0
65,"Raipur_DC","Raipur",14.0
65,"Raipur_Sunder Nagar_DC","Raipur",61.0
65,"Rajamundry_DC","Rajamundry",165.0
65,"Rajkot","Rajkot",73.0
65,"Rampur","Rampur",37.0
65,"Ranchi_1","Ranchi",21.0
65,"Rewa_Dc","Rewa",127.0
65,"Rohtak","Rohtak",23.0
65,"Rourkela","Rourkela",36.0
65,"Rourkela_Koel Nagar","Rourkela",55.0
65,"Rudrapur","Rudrapur",65.0
65,"Salem","Salem",48.0
65,"Samalkha_DC","Delhi NCR",45.0
65,"Sangli_Dc","Sangli",19.0
65,"Satna","Satna",32.0
65,"Shillong","Shillong",138.0
65,"Silvassa_DC","Silvassa",30.0
65,"Solapur_DC","Solapur",40.0
65,"Sonipat","Sonipat",21.0
65,"South Goa","Goa",50.0
65,"Surat","Surat",137.0
65,"Surat_Nanpura_Dc","Surat",167.0
65,"Thanjavur_DC","Tiruchi",23.0
65,"Tiruchi","Tiruchi",50.0
65,"Tirupati","Tirupati",35.0
65,"Tirupur","Tirupur",105.0
65,"Tumkur_Dc","Tumkur",198.0
65,"Udaipur_DC","Udaipur",15.0
65,"Udupi","Mangalore",12.0
65,"Ujjain","Ujjain",71.0
65,"Uppinangady_Dc","Mangalore",97.0
65,"Vadodara","Vadodara",38.0
65,"Vadodara_Karelibaug_DC","Vadodara",38.0
65,"Valsad_DC","Vapi",8.0
65,"Vapi","Vapi",67.0
65,"Varanasi","Varanasi",30.0
65,"Vellore_DC","Vellore",35.0
65,"Vijayawada","Vijayawada",93.0
65,"Vishakhapatnam","Vishakhapatnam",144.0
65,"Vizag _NAD","Vishakhapatnam",44.0
65,"Vizag_Gajuwaka","Vishakhapatnam",105.0
65,"Warangal_DC","Warangal",36.0
65,"ccu_birati","Kolkata",43.0
65,"cuttack","Cuttack",51.0
65,"dhanbad","Dhanbad",53.0
65,"jamshedpur","Jamshedpur",19.0
65,"shimla","Shimla",70.0
66,"AMD_Maninagar","Ahmedabad",142.0
66,"AMD_Memnagar","Ahmedabad",178.0
66,"AMD_Naroda","Ahmedabad",48.0
66,"AMD_Paldi","Ahmedabad",101.0
66,"AMD_Rakhial","Ahmedabad",104.0
66,"AMD_Satellite","Ahmedabad",130.0
66,"Agra","Agra",183.0
66,"Airport","Chennai",242.0
66,"Ajmer_DC","Ajmer",62.0
66,"Aligarh","Aligarh",191.0
66,"Allahabad","Allahabad",125.0
66,"Ambabadi_DC","Jaipur",70.0
66,"Ambala","Ambala",146.0
66,"Amd_Chandkheda_Dc","Ahmedabad",104.0
66,"Amdavad_Central","Ahmedabad",95.0
66,"Amdavad_East","Ahmedabad",135.0
66,"Amritsar_DC","Amritsar",224.0
66,"Anand_Dc","Anand",148.0
66,"Aurangabad","Aurangabad",2.0
66,"Ayanambakkam","Chennai",186.0
66,"BLR_Central","Bangalore",121.0
66,"Bareilly","Bareilly",107.0
66,"Begumpet HYD","Hyderabad",153.0
66,"Belgaum_Dc","Belgaum",115.0
66,"Bellary_Dc","Bellary",215.0
66,"Bengaluru_Arakere_Dc","Bangalore",233.0
66,"Bengaluru_BTM_Dc","Bangalore",111.0
66,"Bengaluru_Banaswadi_Dc","Bangalore",80.0
66,"Bengaluru_Bellandur","Bangalore",115.0
66,"Bengaluru_East","Bangalore",72.0
66,"Bengaluru_ElectronicCity_Dc","Bangalore",53.0
66,"Bengaluru_HSR_Dc","Bangalore",69.0
66,"Bengaluru_JPNagar_Dc","Bangalore",260.0
66,"Bengaluru_Koramangala_Dc","Bangalore",66.0
66,"Bengaluru_Marathalli_Dc","Bangalore",132.0
66,"Bengaluru_Mathikere_Dc","Bangalore",119.0
66,"Bengaluru_Millers_Dc","Bangalore",100.0
66,"Bengaluru_Nandinilayout_Dc","Bangalore",95.0
66,"Bengaluru_RTNagar_Dc","Bangalore",131.0
66,"Bengaluru_Rajajinagar_Dc","Bangalore",129.0
66,"Bengaluru_Richmond_Dc","Bangalore",44.0
66,"Bengaluru_Singasandra","Bangalore",202.0
66,"Bengaluru_South","Bangalore",307.0
66,"Bengaluru_Tippasandra_Dc","Bangalore",99.0
66,"Bengaluru_Vijayanagar_Dc","Bangalore",193.0
66,"Bengaluru_West","Bangalore",132.0
66,"Bengaluru_Whitefield_Dc","Bangalore",156.0
66,"Bengaluru_Wilson Garden_Dc","Bangalore",51.0
66,"Bengaluru_Yelahanka_Dc","Bangalore",220.0
66,"Berhampur_DC","Behrampur",151.0
66,"Bhatinda","Bhatinda",86.0
66,"Bhavnagar_Dc","Bhavnagar",135.0
66,"Bhopal MP Nagar","Bhopal",105.0
66,"Bhopal_Dig Banglow","Bhopal",56.0
66,"Bhopal_Kartar Arcade","Bhopal",122.0
66,"Bhopal_Kolar Mandakni","Bhopal",67.0
66,"Bhopal_Old City","Bhopal",131.0
66,"Bhubaneshwar_1","Bhubaneshwar",283.0
66,"Bhubaneshwar_Nayapalli","Bhubaneshwar",206.0
66,"Bhubaneswar_Patia","Bhubaneshwar",169.0
66,"Bidar","Gulbarga",362.0
66,"Bikaner_DC","Bikaner",98.0
66,"Blr_Ganabharathi","Bangalore",243.0
66,"Bokaro","Bokaro",218.0
66,"CCU_Behala","Kolkata",113.0
66,"CCU_Central","Kolkata",127.0
66,"CCU_DumDum","Kolkata",108.0
66,"CCU_Dunlop","Kolkata",51.0
66,"CCU_Entally","Kolkata",257.0
66,"CCU_Garia","Kolkata",120.0
66,"CCU_Jadavpur","Kolkata",208.0
66,"CCU_Manicktala","Kolkata",76.0
66,"CCU_North","Kolkata",149.0
66,"CCU_SaltLake","Kolkata",251.0
66,"CCU_South","Kolkata",195.0
66,"CCU_Taratala","Kolkata",116.0
66,"CCU_Tollygunje","Kolkata",145.0
66,"CCU_Topsia","Kolkata",85.0
66,"CJB","Coimbatore",187.0
66,"Central Goa","Goa",96.0
66,"Chandigarh","Chandigarh",341.0
66,"Chandigarh_Kurali_DC","Chandigarh",139.0
66,"Chandigarh_Mohali","Chandigarh",138.0
66,"Chandigarh_Panchkula","Chandigarh",97.0
66,"Chennai_Arumbakkam","Chennai",99.0
66,"Chennai_AshokNagar_DC","Chennai",205.0
66,"Chennai_Avadi","Chennai",97.0
66,"Chennai_Ayanavaram","Chennai",134.0
66,"Chennai_Chrompet_DC","Chennai",1.0
66,"Chennai_Egmore_DC","Chennai",78.0
66,"Chennai_Hub","Chennai",1.0
66,"Chennai_Madhavaram_DC","Chennai",97.0
66,"Chennai_Mylapore","Chennai",147.0
66,"Chennai_Poonamallee",,1.0
66,"Chennai_Poonamallee","Chennai",129.0
66,"Chennai_Porur_DC","Chennai",105.0
66,"Chennai_Potheri","Chennai",255.0
66,"Chennai_Redhills","Chennai",46.0
66,"Chennai_Royapuram","Chennai",126.0
66,"Chennai_Sholinganallur_Dc","Chennai",289.0
66,"Chennai_Sriperumbudur_Dc","Chennai",50.0
66,"Chennai_Thiruvanmiyur_DC","Chennai",130.0
66,"Chennai_Vandalur_Dc","Chennai",86.0
66,"Chromepet","Chennai",155.0
66,"Cjb_Kovaipudur_Dc","Coimbatore",119.0
66,"Cjb_West_Dc","Coimbatore",161.0
66,"Cuddalore_DC","Cuddalore",186.0
66,"Darbhanga","Darbhanga",104.0
66,"Dehradun","Dehradun",182.0
66,"Del_Okhla_PC","Delhi NCR",1.0
66,"Delhi Moti Nagar","Delhi NCR",202.0
66,"Delhi_Badarpur","Delhi NCR",150.0
66,"Delhi_Barwala","Delhi NCR",28.0
66,"Delhi_Bhajanpura","Delhi NCR",86.0
66,"Delhi_Bhogal","Delhi NCR",182.0
66,"Delhi_Central","Delhi NCR",225.0
66,"Delhi_Govindpura","Delhi NCR",67.0
66,"Delhi_Lajwanti","Delhi NCR",160.0
66,"Delhi_MalviyaNagar","Delhi NCR",145.0
66,"Delhi_MayurVihar","Delhi NCR",105.0
66,"Delhi_Mohammadpur","Delhi NCR",40.0
66,"Delhi_Moti Bagh","Delhi NCR",34.0
66,"Delhi_Munirka","Delhi NCR",34.0
66,"Delhi_Nangloi","Delhi NCR",68.0
66,"Delhi_Naraina_DC","Delhi NCR",93.0
66,"Delhi_Palam","Delhi NCR",310.0
66,"Delhi_PunjabiBagh","Delhi NCR",124.0
66,"Delhi_Shahdara","Delhi NCR",115.0
66,"Delhi_Timarpur","Delhi NCR",150.0
66,"Delhi_mukherjeenagar","Delhi NCR",159.0
66,"Delhi_shahpurJat","Delhi NCR",287.0
66,"Dhanbad_Hirapur","Dhanbad",193.0
66,"Dharwad_Dc","Hubli",84.0
66,"Durg_Bhilai_DC","Durg-Bhilainagar",548.0
66,"East Delhi","Delhi NCR",171.0
66,"Erode","Erode",223.0
66,"FBD_Balabhgarh_DPC","Delhi NCR",11.0
66,"Faridabad","Delhi NCR",166.0
66,"Faridabad_Old","Delhi NCR",84.0
66,"GGN_DPC","Delhi NCR",65.0
66,"GZB_Mohan_Nagar_DPC","Delhi NCR",20.0
66,"Gandhinagar_DC","Ahmedabad",175.0
66,"Ganga Nagar_DC","Ganga Nagar",54.0
66,"Ghaziabad_Nehru Nagar","Delhi NCR",77.0
66,"Ghaziabad_Patel Nagar","Delhi NCR",9.0
66,"Ghaziabad_Pratap Vihar","Delhi NCR",10.0
66,"Ghaziabad_Vasundhra","Delhi NCR",161.0
66,"Goa_Margao_Dc","Goa",265.0
66,"Goa_Ponda_Dc","Goa",55.0
66,"Gorakhpur","Gorakhpur",241.0
66,"Greater_Noida","Delhi NCR",100.0
66,"Gulbarga","Gulbarga",320.0
66,"Guntur_DC","Guntur",243.0
66,"Gurgaon","Delhi NCR",345.0
66,"Gurgaon_Dundahera","Delhi NCR",71.0
66,"Gurgaon_Kadipur","Delhi NCR",15.0
66,"Gurgaon_Manesar","Delhi NCR",6.0
66,"Gurgaon_NewColony Mor","Delhi NCR",51.0
66,"Gurgaon_Palam Vihar","Delhi NCR",32.0
66,"Gurgaon_Wazirabad","Delhi NCR",152.0
66,"Guwahati_Chandmari","Guwahati",92.0
66,"Guwahati_East","Guwahati",51.0
66,"Guwahati_Jalukbari","Guwahati",50.0
66,"Guwahati_North","Guwahati",57.0
66,"Guwahati_Sixmile","Guwahati",51.0
66,"Guwahati_South","Guwahati",78.0
66,"Guwahati_West","Guwahati",107.0
66,"Gwalior_DC","Gwalior",117.0
66,"Haridwar","Haridwar",172.0
66,"Hathras","Hathras",45.0
66,"Hisar","Hisar",68.0
66,"Hospet","Hospet",224.0
66,"Hosur_Dc","Hosur",139.0
66,"Howrah_Shibpur","Howrah",162.0
66,"Hubli_Dc","Hubli",124.0
66,"Hyd-Ecil","Hyderabad",200.0
66,"Hyd_Abids_Dc","Hyderabad",78.0
66,"Hyd_Attapur_Dc","Hyderabad",131.0
66,"Hyd_Balanagar","Hyderabad",77.0
66,"Hyd_Banjarahills_DC","Hyderabad",146.0
66,"Hyd_BkGuda_Dc","Hyderabad",244.0
66,"Hyd_Chandanagar_Dc","Hyderabad",148.0
66,"Hyd_East","Hyderabad",95.0
66,"Hyd_Gachibowli","Hyderabad",154.0
66,"Hyd_Jeedimetla_Dc","Hyderabad",142.0
66,"Hyd_Kavadiguda_Dc","Hyderabad",80.0
66,"Hyd_LB-Nagar_Dc","Hyderabad",219.0
66,"Hyd_Madhapur","Hyderabad",225.0
66,"Hyd_Miyapur_Dc","Hyderabad",136.0
66,"Hyd_North","Hyderabad",179.0
66,"Hyd_Sayeedabad_Dc","Hyderabad",177.0
66,"Hyd_South","Hyderabad",2.0
66,"Hyd_Tarnaka_Dc","Hyderabad",76.0
66,"Hyd_Tolichowki_Dc","Hyderabad",192.0
66,"Hyd_Trimulgherry_Dc","Hyderabad",125.0
66,"Hyd_Uppal_Dc","Hyderabad",79.0
66,"Indore Palasia","Indore",132.0
66,"Indore_Marimata","Indore",71.0
66,"Indore_New Palasia","Indore",244.0
66,"Indore_Rajendra nagar","Indore",143.0
66,"Jabalpur","Jabalpur",204.0
66,"Jaipur","Jaipur",226.0
66,"Jaipur_Malviya Nagar","Jaipur",274.0
66,"Jaipur_vaishali Nagar","Jaipur",92.0
66,"Jalandhar_DC","Jalandhar",278.0
66,"Jamnagar_Dc","Jamnagar",237.0
66,"Janakpuri","Ahmedabad",1.0
66,"Janakpuri","Delhi NCR",172.0
66,"Jodhpur","Jodhpur",160.0
66,"Kanchipuram_DC","Kanchipuram",27.0
66,"Kanpur","Kanpur",221.0
66,"Karnal","Karnal",56.0
66,"Karur","Karur",287.0
66,"Kolhapur_DC","Kolhapur",88.0
66,"Kota","Kota",100.0
66,"Lucknow","Lucknow",248.0
66,"Lucknow_Aliganj","Lucknow",139.0
66,"Lucknow_Gomti Nagar","Lucknow",106.0
66,"Lucknow_Hub","Lucknow",6.0
66,"Lucknow_Indira Nagar","Lucknow",88.0
66,"Lucknow_Vishnu Lok","Lucknow",123.0
66,"Ludhiana_DC","Ludhiana",343.0
66,"MP_Dewas","Dewas",112.0
66,"Madurai","Madurai",157.0
66,"Malad_West_DC","Mumbai",156.0
66,"Mandya_Dc","Mysore",239.0
66,"Mangalore","Mangalore",372.0
66,"Meerut","Meerut",103.0
66,"Mehedipatnam","Hyderabad",120.0
66,"Mehsana_Dc","Mehsana",183.0
66,"Moradabad_DC","Bareilly",34.0
66,"Mount Road","Chennai",155.0
66,"Mumbai Antop Hill","Mumbai",91.0
66,"Mumbai Borivali","Mumbai",71.0
66,"Mumbai Central","Mumbai",89.0
66,"Mumbai Chandivali","Mumbai",39.0
66,"Mumbai East","Mumbai",184.0
66,"Mumbai Lower Parel","Mumbai",163.0
66,"Mumbai MIDC","Mumbai",188.0
66,"Mumbai Mahim","Mumbai",97.0
66,"Mumbai Mira Rd","Mumbai",149.0
66,"Mumbai North","Mumbai",245.0
66,"Mumbai Sakinaka","Mumbai",53.0
66,"Mumbai South","Mumbai",128.0
66,"Mumbai Tardeo","Mumbai",173.0
66,"Mumbai Vile Parle","Mumbai",83.0
66,"Mumbai_Ambernath_Dc","Mumbai",196.0
66,"Mumbai_Andheri_PC","Mumbai",1.0
66,"Mumbai_Bhandup West_Dc","Mumbai",153.0
66,"Mumbai_Borivali West _Dc","Mumbai",93.0
66,"Mumbai_Chembur_Dc","Mumbai",85.0
66,"Mumbai_Fort _Dc","Mumbai",180.0
66,"Mumbai_Jogeshwari_Dc","Mumbai",204.0
66,"Mumbai_Kalyan","Mumbai",154.0
66,"Mumbai_Kalyan West _Dc","Mumbai",226.0
66,"Mumbai_Kandivali_East","Mumbai",169.0
66,"Mumbai_Khandeshwar_Dc","Mumbai",450.0
66,"Mumbai_Khar West _Dc","Mumbai",109.0
66,"Mumbai_Thanewest_Dc","Mumbai",82.0
66,"Mysore","Mysore",235.0
66,"NSZ",,490.0
66,"Nagpur","Nagpur",268.0
66,"Nagpur_Bajajnagar_Dc","Nagpur",235.0
66,"Nalasopara","Mumbai",277.0
66,"Nashik Road","Nashik",238.0
66,"Noida","Delhi NCR",132.0
66,"Noida_Sec 02_DPC","Delhi NCR",185.0
66,"Noida_Sec-83_DC","Delhi NCR",44.0
66,"Noida_Sec-8_DC","Delhi NCR",75.0
66,"North BLR","Bangalore",88.0
66,"North Delhi","Delhi NCR",327.0
66,"Palwal","Palwal",72.0
66,"Panaji Goa","Goa",182.0
66,"Panipat","Panipat",80.0
66,"Patiala","Patiala",224.0
66,"Patna_1","Patna",32.0
66,"Patna_Anisabad","Patna",3.0
66,"Patna_Central","Patna",19.0
66,"Patna_Gaighat","Patna",15.0
66,"Patna_West","Patna",8.0
66,"Perungudi","Chennai",127.0
66,"Pilani","Pilani",116.0
66,"Pondicherry","Pondicherry",77.0
66,"Pune Anand Nagar","Pune",62.0
66,"Pune Balaji Nagar","Pune",116.0
66,"Pune Chandan Nagar","Pune",79.0
66,"Pune Fatima Nagar","Pune",82.0
66,"Pune Hadapsar DC","Pune",98.0
66,"Pune Hub","Pune",1.0
66,"Pune PNQ","Pune",76.0
66,"Pune_ Tingrenagar Dc","Pune",76.0
66,"Pune_Aundh_DC","Pune",35.0
66,"Pune_Baner","Pune",1.0
66,"Pune_Camp_Dc","Pune",84.0
66,"Pune_Chinchwad DC","Pune",75.0
66,"Pune_Hinjawadi_Dc","Pune",189.0
66,"Pune_Kalewadi DC","Pune",181.0
66,"Pune_Magarpatta","Pune",44.0
66,"Pune_Nigdi DC","Pune",45.0
66,"Pune_Pashan_DC","Pune",81.0
66,"Pune_Sangvi_Dc","Pune",101.0
66,"Pune_Shahunagar DC","Pune",81.0
66,"Pune_Shivajinagar","Pune",67.0
66,"Pune_Warje_Dc","Pune",47.0
66,"RS.Davanagere","Davangere",55.0
66,"Raipur_DC","Raipur",46.0
66,"Raipur_Sunder Nagar_DC","Raipur",268.0
66,"Rajamundry_DC","Rajamundry",232.0
66,"Rajkot","Rajkot",250.0
66,"Rampur","Rampur",168.0
66,"Ranchi_1","Ranchi",228.0
66,"Rewa_Dc","Rewa",410.0
66,"Rohtak","Rohtak",101.0
66,"Rourkela","Rourkela",214.0
66,"Rourkela_Koel Nagar","Rourkela",212.0
66,"Rudrapur","Rudrapur",259.0
66,"Salem","Salem",110.0
66,"Samalkha_DC","Delhi NCR",139.0
66,"Sangli_Dc","Sangli",100.0
66,"Satna","Satna",158.0
66,"Shillong","Shillong",154.0
66,"Silvassa_DC","Silvassa",136.0
66,"Solapur_DC","Solapur",193.0
66,"Sonipat","Sonipat",55.0
66,"South Goa","Goa",170.0
66,"Surat","Surat",344.0
66,"Surat_Nanpura_Dc","Surat",418.0
66,"Thanjavur_DC","Tiruchi",92.0
66,"Tiruchi","Tiruchi",141.0
66,"Tirupati","Tirupati",124.0
66,"Tirupur","Tirupur",372.0
66,"Tumkur_Dc","Tumkur",426.0
66,"Udaipur_DC","Udaipur",111.0
66,"Udupi","Mangalore",113.0
66,"Ujjain","Ujjain",312.0
66,"Uppinangady_Dc","Mangalore",276.0
66,"Vadodara","Vadodara",266.0
66,"Vadodara_Karelibaug_DC","Vadodara",269.0
66,"Valsad_DC","Vapi",72.0
66,"Vapi","Vapi",262.0
66,"Varanasi","Varanasi",168.0
66,"Vellore_DC","Vellore",131.0
66,"Vijayawada","Vijayawada",230.0
66,"Vishakhapatnam","Vishakhapatnam",298.0
66,"Vizag _NAD","Vishakhapatnam",122.0
66,"Vizag_Gajuwaka","Vishakhapatnam",193.0
66,"Warangal_DC","Warangal",67.0
66,"ccu_birati","Kolkata",135.0
66,"cuttack","Cuttack",296.0
66,"dhanbad","Dhanbad",193.0
66,"jamshedpur","Jamshedpur",138.0
66,"shimla","Shimla",221.0
67,"AMD_Maninagar","Ahmedabad",74.0
67,"AMD_Memnagar","Ahmedabad",89.0
67,"AMD_Naroda","Ahmedabad",54.0
67,"AMD_Paldi","Ahmedabad",55.0
67,"AMD_Rakhial","Ahmedabad",63.0
67,"AMD_Satellite","Ahmedabad",60.0
67,"Agra","Agra",158.0
67,"Airport","Chennai",97.0
67,"Ajmer_DC","Ajmer",23.0
67,"Aligarh","Aligarh",203.0
67,"Allahabad","Allahabad",54.0
67,"Ambabadi_DC","Jaipur",28.0
67,"Ambala","Ambala",93.0
67,"Amd_Chandkheda_Dc","Ahmedabad",54.0
67,"Amdavad_Central","Ahmedabad",48.0
67,"Amdavad_East","Ahmedabad",40.0
67,"Amritsar_DC","Amritsar",427.0
67,"Anand_Dc","Anand",98.0
67,"Aurangabad","Aurangabad",1.0
67,"Ayanambakkam","Chennai",78.0
67,"BLR_Central","Bangalore",57.0
67,"Bareilly","Bareilly",69.0
67,"Begumpet HYD","Hyderabad",92.0
67,"Belgaum_Dc","Belgaum",72.0
67,"Bellary_Dc","Bellary",73.0
67,"Bengaluru_Arakere_Dc","Bangalore",114.0
67,"Bengaluru_BTM_Dc","Bangalore",75.0
67,"Bengaluru_Banaswadi_Dc","Bangalore",41.0
67,"Bengaluru_Bellandur","Bangalore",32.0
67,"Bengaluru_East","Bangalore",59.0
67,"Bengaluru_ElectronicCity_Dc","Bangalore",30.0
67,"Bengaluru_HSR_Dc","Bangalore",31.0
67,"Bengaluru_JPNagar_Dc","Bangalore",135.0
67,"Bengaluru_Koramangala_Dc","Bangalore",36.0
67,"Bengaluru_Marathalli_Dc","Bangalore",58.0
67,"Bengaluru_Mathikere_Dc","Bangalore",56.0
67,"Bengaluru_Millers_Dc","Bangalore",117.0
