_id.dl_date,_id.dl_oc,_id.dl_occ,dl_count
63,"Mumbai_Kalyan (Maharashtra)","Mumbai",1.0
63,"Mumbai_Khar West _Dc (Maharashtra)","Mumbai",5.0
63,"Mumbai_MaladWest_CP (Maharashtra)","Mumbai",1.0
63,"Mumbai_Tejpal (Maharashtra)","Mumbai",4.0
63,"Mysore (Karnataka)","Mysore",17.0
63,"Nagpur_Bajajnagar_Dc (Maharashtra)","Nagpur",181.0
63,"Nashik Road (Maharashtra)","Nashik",46.0
63,"North BLR (Karnataka)","Bangalore",5.0
63,"PNQ Marketyard DPC (Maharashtra)","Pune",4.0
63,"Panaji Goa (Goa)","Goa",1.0
63,"Panipat_PC (Haryana)","Panipat",165.0
63,"Patiala (Punjab)","Patiala",48.0
63,"Pondicherry (Pondicherry)","Pondicherry",23.0
63,"Pune Fatima Nagar (Maharashtra)","Pune",1.0
63,"Pune Hub (Maharashtra)","Pune",339.0
63,"RS.Davanagere (Karnataka)","Davangere",13.0
63,"Raipur_DC (Chhattisgarh)","Raipur",145.0
63,"Raipur_Sunder Nagar_DC (Chhattisgarh)","Raipur",57.0
63,"Rajkot (Gujarat)","Rajkot",160.0
63,"Rampur (Uttar Pradesh)","Rampur",1.0
63,"Ranchi_1 (Jharkhand)","Ranchi",35.0
63,"Rohtak (Haryana)","Rohtak",21.0
63,"Rourkela (Orissa)","Rourkela",1.0
63,"Rudrapur (Uttarakhand)","Rudrapur",62.0
63,"Salem (Tamil Nadu)","Salem",27.0
63,"Satna (Madhya Pradesh)","Satna",1.0
63,"Silvassa_DC (Gujarat)","Silvassa",7.0
63,"Sonipat (Haryana)","Sonipat",28.0
63,"South Goa (Goa)","Goa",38.0
63,"Star CJ implant (Maharashtra)","Mumbai",759.0
63,"StarCJ_BLR (Karnataka)","Bangalore",722.0
63,"Surat_Magob_Dc (Gujarat)","Surat",1.0
63,"Surat_Pc (Gujarat)","Surat",717.0
63,"Tiruchi (Tamil Nadu)","Tiruchi",11.0
63,"Tirupati (Andhra Pradesh)","Tirupati",9.0
63,"Tirupur (Tamil Nadu)","Tirupur",261.0
63,"Udaipur_DC (Rajasthan)","Udaipur",42.0
63,"Ujjain (Madhya Pradesh)","Ujjain",1.0
63,"Vadodara (Gujarat)","Vadodara",93.0
63,"Vapi (Gujarat)","Vapi",141.0
63,"Varanasi (Uttar Pradesh)","Varanasi",26.0
63,"Vellore_DC (Tamil Nadu)","Vellore",3.0
63,"Vijayawada (Andhra Pradesh)","Vijayawada",7.0
63,"Vishakhapatnam (Andhra Pradesh)","Vishakhapatnam",21.0
63,"Vizag _NAD (Andhra Pradesh)","Vishakhapatnam",4.0
63,"cuttack (Orissa)","Cuttack",23.0
63,"dhanbad (Jharkhand)","Dhanbad",8.0
63,"jamshedpur (Jharkhand)","Jamshedpur",13.0
64,,,243.0
64,"AMD_PC (Gujarat)","Ahmedabad",694.0
64,"Agra (Uttar Pradesh)","Agra",231.0
64,"Airport (Tamil Nadu)","Chennai",11.0
64,"Ajmer_DC (Rajasthan)","Ajmer",182.0
64,"Aligarh (Uttar Pradesh)","Aligarh",48.0
64,"Allahabad (Uttar Pradesh)","Allahabad",14.0
64,"Ambala (Haryana)","Ambala",236.0
64,"Amritsar_DC (Punjab)","Amritsar",162.0
64,"Anand_Dc (Gujarat)","Anand",16.0
64,"Ayanambakkam (Tamil Nadu)","Chennai",12.0
64,"BLR_HSR_Layout_PC (Karnataka)","Bangalore",89.0
64,"BLR_HegdeNagar_PC (Karnataka)","Bangalore",5567.0
64,"BLR_JPNagar_Pc (Karnataka)","Bangalore",30.0
64,"Bareilly (Uttar Pradesh)","Bareilly",3.0
64,"Begumpet HYD (Andhra Pradesh)","Hyderabad",27.0
64,"Belgaum_Dc (Karnataka)","Belgaum",61.0
64,"Bengaluru_Banaswadi_Dc (Karnataka)","Bangalore",4.0
64,"Bengaluru_Bellandur (Karnataka)","Bangalore",6.0
64,"Bengaluru_East (Karnataka)","Bangalore",7.0
64,"Bengaluru_Marathalli_Dc (Karnataka)","Bangalore",1.0
64,"Bengaluru_Mathikere_Dc (Karnataka)","Bangalore",4.0
64,"Bengaluru_Nandinilayout_Dc (Karnataka)","Bangalore",38.0
64,"Bengaluru_RTNagar_Dc (Karnataka)","Bangalore",10.0
64,"Bengaluru_Rajajinagar_Dc (Karnataka)","Bangalore",15.0
64,"Bengaluru_Vijayanagar_Dc (Karnataka)","Bangalore",336.0
64,"Bengaluru_West (Karnataka)","Bangalore",10.0
64,"Bengaluru_Whitefield_Dc (Karnataka)","Bangalore",2.0
64,"Bengaluru_Yelahanka_Dc (Karnataka)","Bangalore",26.0
64,"Berhampur_DC (Orissa)","Behrampur",225.0
64,"Bhatinda (Punjab)","Bhatinda",36.0
64,"Bhavnagar_Dc (Gujarat)","Bhavnagar",16.0
64,"Bhiwandi_Pc (Maharashtra)","Mumbai",3910.0
64,"Bhopal_Hub (Madhya Pradesh)","Bhopal",38.0
64,"Bhubaneshwar_1 (Orissa)","Bhubaneshwar",25.0
64,"Bhubaneshwar_Nayapalli (Orissa)","Bhubaneshwar",4.0
64,"Bikaner_DC (Rajasthan)","Bikaner",8.0
64,"Blr_Domlur (Karnataka)","Bangalore",566.0
64,"Blr_Ganabharathi (Karnataka)","Bangalore",16.0
64,"CCU_Dunlop (West Bengal)","Kolkata",1.0
64,"CCU_Gopalpur_PC (West Bengal)","Kolkata",235.0
64,"CJB (Tamil Nadu)","Coimbatore",29.0
64,"Central Goa (Goa)","Goa",22.0
64,"Chandigarh_Hub (Chandigarh)","Chandigarh",345.0
64,"Chennai_Alandur _Pc (Tamil Nadu)","Chennai",995.0
64,"Chennai_AshokNagar_DC (Tamil Nadu)","Chennai",32.0
64,"Chennai_Avadi (Tamil Nadu)","Chennai",2.0
64,"Chennai_Madhavaram_DPC (Tamil Nadu)","Chennai",222.0
64,"Chennai_Porur_DC (Tamil Nadu)","Chennai",7.0
64,"Chennai_Porur_DPC (Tamil Nadu)","Chennai",73.0
64,"Chennai_Royapuram (Tamil Nadu)","Chennai",1.0
64,"Cjb_West_Dc (Tamil Nadu)","Coimbatore",21.0
64,"Darbhanga (Bihar)","Darbhanga",1.0
64,"Dehradun (Uttarakhand)","Dehradun",58.0
64,"Del_B_RPC (Delhi)","Delhi NCR",6.0
64,"Del_Okhla_PC (Delhi)","Delhi NCR",7558.0
64,"Delhi_Jhandewalan DPC (Delhi)","Delhi NCR",1.0
64,"Delhi_S_PC (Delhi)","Delhi NCR",6241.0
64,"Dhanbad_Hirapur (Jharkhand)","Dhanbad",9.0
64,"Dharwad_Dc (Karnataka)","Hubli",6.0
64,"Durg_Bhilai_DC (Chhattisgarh)","Durg-Bhilainagar",4.0
64,"Erode (Tamil Nadu)","Erode",16.0
64,"GGN_Gateway (Haryana)","Delhi NCR",5462.0
64,"Gwalior_DC (Madhya Pradesh)","Gwalior",199.0
64,"HBR Layout PC (Karnataka)","Bangalore",10.0
64,"HS18 Daruhera Implant (Delhi)","Delhi NCR",482.0
64,"Haridwar (Uttarakhand)","Haridwar",29.0
64,"Hathras (Uttar Pradesh)","Hathras",16.0
64,"Hisar (Haryana)","Hisar",720.0
64,"Hosur_Dc (Tamil Nadu)","Hosur",26.0
64,"Hubli_Dc (Karnataka)","Hubli",19.0
64,"Hyd-Ecil (Andhra Pradesh)","Hyderabad",11.0
64,"Hyd_Abids_Dc (Andhra Pradesh)","Hyderabad",27.0
64,"Hyd_Balanagar (Andhra Pradesh)","Hyderabad",5.0
64,"Hyd_Banjarahills_DC (Andhra Pradesh)","Hyderabad",6.0
64,"Hyd_BkGuda_Dc (Andhra Pradesh)","Hyderabad",4.0
64,"Hyd_East (Andhra Pradesh)","Hyderabad",100.0
64,"Hyd_Hub (Andhra Pradesh)","Hyderabad",1159.0
64,"Hyd_Jeedimetla_Dc (Andhra Pradesh)","Hyderabad",4.0
64,"Hyd_Kavadiguda_Dc (Andhra Pradesh)","Hyderabad",5.0
64,"Hyd_Kavadiguda_PC (Andhra Pradesh)","Hyderabad",16.0
64,"Hyd_LB-Nagar_Dc (Andhra Pradesh)","Hyderabad",17.0
64,"Hyd_Madhapur (Andhra Pradesh)","Hyderabad",5.0
64,"Hyd_Miyapur_Dc (Andhra Pradesh)","Hyderabad",1.0
64,"Hyd_Nagol_PC (Andhra Pradesh)","Hyderabad",1.0
64,"Hyd_North (Andhra Pradesh)","Hyderabad",32.0
64,"Hyd_Sayeedabad_Dc (Andhra Pradesh)","Hyderabad",66.0
64,"Hyd_Tarnaka_Dc (Andhra Pradesh)","Hyderabad",4.0
64,"Hyd_Tolichowki_Dc (Andhra Pradesh)","Hyderabad",2.0
64,"Hyd_Trimulgherry_Dc (Andhra Pradesh)","Hyderabad",9.0
64,"Indore_Las (Madhya Pradesh)","Indore",124.0
64,"Jaipur_Hub (Rajasthan)","Jaipur",717.0
64,"Jalandhar_DC (Punjab)","Jalandhar",91.0
64,"Jalandhar_Sodal Road (Punjab)","Jalandhar",145.0
64,"Jamnagar_Dc (Gujarat)","Jamnagar",5.0
64,"Jodhpur (Rajasthan)","Jodhpur",56.0
64,"KN_RPC (Delhi)","Delhi NCR",1.0
64,"Kanchipuram_DC (Tamil Nadu)","Kanchipuram",3.0
64,"Kanpur (Uttar Pradesh)","Kanpur",138.0
64,"Karnal (Haryana)","Karnal",20.0
64,"Karur (Tamil Nadu)","Karur",7.0
64,"Kirtinagar_PC (Delhi)","Delhi NCR",5855.0
64,"Kolhapur_DC (Maharashtra)","Kolhapur",36.0
64,"Kota (Rajasthan)","Kota",28.0
64,"LowerParel_CP (Maharashtra)","Mumbai",8.0
64,"Lucknow (Uttar Pradesh)","Lucknow",31.0
64,"Lucknow_Aliganj (Uttar Pradesh)","Lucknow",18.0
64,"Lucknow_Gomti Nagar (Uttar Pradesh)","Lucknow",15.0
64,"Lucknow_Indira Nagar (Uttar Pradesh)","Lucknow",2.0
64,"Lucknow_Vishnu Lok (Uttar Pradesh)","Lucknow",85.0
64,"Ludhiana_DC (Punjab)","Ludhiana",74.0
64,"Ludhiana_Dugri (Punjab)","Ludhiana",253.0
64,"Madurai (Tamil Nadu)","Madurai",23.0
64,"Mandi_Gobindgarh_DC (Punjab)","Patiala",1383.0
64,"Mangalore (Karnataka)","Mangalore",9.0
64,"Meerut (Uttar Pradesh)","Meerut",120.0
64,"Mehedipatnam (Andhra Pradesh)","Hyderabad",43.0
64,"Moradabad_DC (Uttar Pradesh)","Bareilly",437.0
64,"Mumbai Chandivali (Maharashtra)","Mumbai",1.0
64,"Mumbai Hub (Maharashtra)","Mumbai",11.0
64,"Mumbai_Andheri_PC (Maharashtra)","Mumbai",2734.0
64,"Mumbai_Khar West _Dc (Maharashtra)","Mumbai",6.0
64,"Mumbai_Tejpal (Maharashtra)","Mumbai",1.0
64,"Mysore (Karnataka)","Mysore",41.0
64,"Nagpur_Bajajnagar_Dc (Maharashtra)","Nagpur",132.0
64,"Nalasopara (Maharashtra)","Mumbai",1.0
64,"Nashik Road (Maharashtra)","Nashik",32.0
64,"North BLR (Karnataka)","Bangalore",4.0
64,"Panaji Goa (Goa)","Goa",1.0
64,"Panipat_PC (Haryana)","Panipat",131.0
64,"Patiala (Punjab)","Patiala",29.0
64,"Pondicherry (Pondicherry)","Pondicherry",11.0
64,"Pune Fatima Nagar (Maharashtra)","Pune",4.0
64,"Pune Hub (Maharashtra)","Pune",240.0
64,"RS.Davanagere (Karnataka)","Davangere",4.0
64,"Raipur_DC (Chhattisgarh)","Raipur",107.0
64,"Raipur_Sunder Nagar_DC (Chhattisgarh)","Raipur",47.0
64,"Rajkot (Gujarat)","Rajkot",192.0
64,"Rampur (Uttar Pradesh)","Rampur",8.0
64,"Ranchi_1 (Jharkhand)","Ranchi",40.0
64,"Rohtak (Haryana)","Rohtak",113.0
64,"Rourkela (Orissa)","Rourkela",1.0
64,"Rudrapur (Uttarakhand)","Rudrapur",65.0
64,"Salem (Tamil Nadu)","Salem",41.0
64,"Shillong (Meghalaya)","Shillong",1.0
64,"Silvassa_DC (Gujarat)","Silvassa",13.0
64,"Solapur_DC (Maharashtra)","Solapur",5.0
64,"Sonipat (Haryana)","Sonipat",6.0
64,"Star CJ implant (Maharashtra)","Mumbai",584.0
64,"Surat_Pc (Gujarat)","Surat",3045.0
64,"Thanjavur_DC (Tamil Nadu)","Tiruchi",2.0
64,"Tiruchi (Tamil Nadu)","Tiruchi",19.0
64,"Tirupati (Andhra Pradesh)","Tirupati",3.0
64,"Tirupur (Tamil Nadu)","Tirupur",306.0
64,"Udaipur_DC (Rajasthan)","Udaipur",26.0
64,"Ujjain (Madhya Pradesh)","Ujjain",1.0
64,"Vadodara (Gujarat)","Vadodara",140.0
64,"Valsad_DC (Gujarat)","Vapi",1.0
64,"Vapi (Gujarat)","Vapi",169.0
64,"Varanasi (Uttar Pradesh)","Varanasi",25.0
64,"Vellore_DC (Tamil Nadu)","Vellore",8.0
64,"Vijayawada (Andhra Pradesh)","Vijayawada",25.0
64,"Vishakhapatnam (Andhra Pradesh)","Vishakhapatnam",18.0
64,"cuttack (Orissa)","Cuttack",59.0
64,"jamshedpur (Jharkhand)","Jamshedpur",8.0
65,,,199.0
65,"AMD_PC (Gujarat)","Ahmedabad",97.0
65,"Airport (Tamil Nadu)","Chennai",4.0
65,"Ajmer_DC (Rajasthan)","Ajmer",38.0
65,"Ambala (Haryana)","Ambala",83.0
65,"Amritsar_DC (Punjab)","Amritsar",118.0
65,"Ayanambakkam (Tamil Nadu)","Chennai",5.0
65,"BLR_HSR_Layout_PC (Karnataka)","Bangalore",66.0
65,"BLR_HegdeNagar_PC (Karnataka)","Bangalore",6587.0
65,"BLR_JPNagar_Pc (Karnataka)","Bangalore",8.0
65,"BLR_Tippasandra_DPC (Karnataka)","Bangalore",5.0
65,"Bellary_Dc (Karnataka)","Bellary",1.0
65,"Bengaluru_Banaswadi_Dc (Karnataka)","Bangalore",3.0
65,"Bengaluru_Bellandur (Karnataka)","Bangalore",4.0
65,"Bengaluru_East (Karnataka)","Bangalore",2.0
65,"Bengaluru_Marathalli_Dc (Karnataka)","Bangalore",4.0
65,"Bengaluru_Mathikere_Dc (Karnataka)","Bangalore",8.0
65,"Bengaluru_Nandinilayout_Dc (Karnataka)","Bangalore",46.0
65,"Bengaluru_RTNagar_Dc (Karnataka)","Bangalore",7.0
65,"Bengaluru_Rajajinagar_Dc (Karnataka)","Bangalore",85.0
65,"Bengaluru_Vijayanagar_Dc (Karnataka)","Bangalore",6.0
65,"Bengaluru_West (Karnataka)","Bangalore",6.0
65,"Bengaluru_Whitefield_Dc (Karnataka)","Bangalore",2.0
65,"Bengaluru_Yelahanka_Dc (Karnataka)","Bangalore",12.0
65,"Bhiwandi_Pc (Maharashtra)","Mumbai",161.0
65,"Blr_Domlur (Karnataka)","Bangalore",379.0
65,"Blr_Ganabharathi (Karnataka)","Bangalore",18.0
65,"CCU_Gopalpur_PC (West Bengal)","Kolkata",783.0
65,"CCU_New Alipore_DPC (West Bengal)","Kolkata",125.0
65,"CJB (Tamil Nadu)","Coimbatore",35.0
65,"Chennai_Alandur _Pc (Tamil Nadu)","Chennai",540.0
65,"Chennai_AshokNagar_DC (Tamil Nadu)","Chennai",9.0
65,"Chennai_Avadi (Tamil Nadu)","Chennai",4.0
65,"Chennai_Chrompet_DPC (Tamil Nadu)","Chennai",2.0
65,"Chennai_Egmore_DPC (Tamil Nadu)","Chennai",1.0
65,"Chennai_Hub (Tamil Nadu)","Chennai",2.0
65,"Chennai_Madhavaram_DC (Tamil Nadu)","Chennai",2.0
65,"Chennai_Madhavaram_DPC (Tamil Nadu)","Chennai",240.0
65,"Chennai_Porur_DC (Tamil Nadu)","Chennai",2.0
65,"Chennai_Porur_DPC (Tamil Nadu)","Chennai",59.0
65,"Cjb_West_Dc (Tamil Nadu)","Coimbatore",28.0
65,"Dehradun (Uttarakhand)","Dehradun",18.0
65,"Del_B_RPC (Delhi)","Delhi NCR",1462.0
65,"Del_Okhla_PC (Delhi)","Delhi NCR",693.0
65,"Delhi_S_PC (Delhi)","Delhi NCR",793.0
65,"Erode (Tamil Nadu)","Erode",10.0
65,"GGN_Gateway (Haryana)","Delhi NCR",954.0
65,"HBR Layout PC (Karnataka)","Bangalore",9.0
65,"HQ (Haryana)","Delhi NCR",1.0
65,"HS18 Daruhera Implant (Delhi)","Delhi NCR",343.0
65,"Hisar (Haryana)","Hisar",1.0
65,"Hosur_Dc (Tamil Nadu)","Hosur",20.0
65,"Howrah_Shibpur (West Bengal)","Howrah",35.0
65,"Hubli_Dc (Karnataka)","Hubli",19.0
65,"Hyd_Abids_Dc (Andhra Pradesh)","Hyderabad",2.0
65,"Hyd_Balanagar (Andhra Pradesh)","Hyderabad",2.0
65,"Hyd_BkGuda_Dc (Andhra Pradesh)","Hyderabad",4.0
65,"Hyd_Hub (Andhra Pradesh)","Hyderabad",843.0
65,"Hyd_Jeedimetla_Dc (Andhra Pradesh)","Hyderabad",2.0
65,"Hyd_LB-Nagar_Dc (Andhra Pradesh)","Hyderabad",6.0
65,"Hyd_Madhapur (Andhra Pradesh)","Hyderabad",7.0
65,"Hyd_Miyapur_Dc (Andhra Pradesh)","Hyderabad",1.0
65,"Hyd_North (Andhra Pradesh)","Hyderabad",34.0
65,"Hyd_Sayeedabad_Dc (Andhra Pradesh)","Hyderabad",3.0
65,"Hyd_Tolichowki_Dc (Andhra Pradesh)","Hyderabad",1.0
65,"Hyd_Trimulgherry_Dc (Andhra Pradesh)","Hyderabad",4.0
65,"Jaipur_Hub (Rajasthan)","Jaipur",3.0
65,"Jalandhar_DC (Punjab)","Jalandhar",81.0
65,"Karur (Tamil Nadu)","Karur",7.0
65,"Kirtinagar_PC (Delhi)","Delhi NCR",56.0
65,"Kolhapur_DC (Maharashtra)","Kolhapur",2.0
65,"LowerParel_CP (Maharashtra)","Mumbai",1.0
65,"Ludhiana_DC (Punjab)","Ludhiana",54.0
65,"Ludhiana_Dugri (Punjab)","Ludhiana",1.0
65,"Madurai (Tamil Nadu)","Madurai",42.0
65,"Mandi_Gobindgarh_DC (Punjab)","Patiala",25.0
65,"Mangalore (Karnataka)","Mangalore",6.0
65,"Mumbai Hub (Maharashtra)","Mumbai",5.0
65,"Mumbai_Andheri_PC (Maharashtra)","Mumbai",221.0
65,"Mumbai_Khar West _Dc (Maharashtra)","Mumbai",3.0
65,"Mysore (Karnataka)","Mysore",40.0
65,"North BLR (Karnataka)","Bangalore",9.0
65,"Pondicherry (Pondicherry)","Pondicherry",27.0
65,"Pune Fatima Nagar (Maharashtra)","Pune",2.0
65,"Pune Hub (Maharashtra)","Pune",4.0
65,"RS.Bellary (Karnataka)","Bellary",1.0
65,"Rajamundry_DC (Andhra Pradesh)","Rajamundry",14.0
65,"Salem (Tamil Nadu)","Salem",23.0
65,"StarCJ_BLR (Karnataka)","Bangalore",535.0
65,"Surat_Pc (Gujarat)","Surat",101.0
65,"Tiruchi (Tamil Nadu)","Tiruchi",14.0
65,"Tirupati (Andhra Pradesh)","Tirupati",3.0
65,"Tirupur (Tamil Nadu)","Tirupur",232.0
65,"Udaipur_DC (Rajasthan)","Udaipur",6.0
65,"Vellore_DC (Tamil Nadu)","Vellore",10.0
65,"Vijayawada (Andhra Pradesh)","Vijayawada",6.0
65,"Vishakhapatnam (Andhra Pradesh)","Vishakhapatnam",33.0
65,"Vizag_Gajuwaka (Andhra Pradesh)","Vishakhapatnam",1.0
66,,,240.0
66,"AMD_PC (Gujarat)","Ahmedabad",711.0
66,"AMD_Rakhial (Gujarat)","Ahmedabad",1.0
66,"Agra (Uttar Pradesh)","Agra",164.0
66,"Airport (Tamil Nadu)","Chennai",10.0
66,"Ajmer_DC (Rajasthan)","Ajmer",33.0
66,"Ambala (Haryana)","Ambala",216.0
66,"Amritsar_DC (Punjab)","Amritsar",96.0
66,"Anand_Dc (Gujarat)","Anand",18.0
66,"Ayanambakkam (Tamil Nadu)","Chennai",3.0
66,"BLR_HSR_Layout_PC (Karnataka)","Bangalore",77.0
66,"BLR_HegdeNagar_PC (Karnataka)",,1.0
66,"BLR_HegdeNagar_PC (Karnataka)","Bangalore",6305.0
66,"BLR_JPNagar_Pc (Karnataka)","Bangalore",8.0
66,"Bareilly (Uttar Pradesh)","Bareilly",53.0
66,"Begumpet HYD (Andhra Pradesh)","Hyderabad",42.0
66,"Belgaum_Dc (Karnataka)","Belgaum",78.0
66,"Bellary_Dc (Karnataka)","Bellary",1.0
66,"Bengaluru_Banaswadi_Dc (Karnataka)","Bangalore",4.0
66,"Bengaluru_Bellandur (Karnataka)","Bangalore",5.0
66,"Bengaluru_East (Karnataka)","Bangalore",4.0
66,"Bengaluru_Marathalli_Dc (Karnataka)","Bangalore",4.0
66,"Bengaluru_Mathikere_Dc (Karnataka)","Bangalore",5.0
66,"Bengaluru_Nandinilayout_Dc (Karnataka)","Bangalore",19.0
66,"Bengaluru_RTNagar_Dc (Karnataka)","Bangalore",12.0
66,"Bengaluru_Rajajinagar_Dc (Karnataka)","Bangalore",51.0
66,"Bengaluru_Vijayanagar_Dc (Karnataka)","Bangalore",19.0
66,"Bengaluru_West (Karnataka)","Bangalore",2.0
66,"Bengaluru_Yelahanka_Dc (Karnataka)","Bangalore",39.0
66,"Berhampur_DC (Orissa)","Behrampur",167.0
66,"Bhatinda (Punjab)","Bhatinda",46.0
66,"Bhavnagar_Dc (Gujarat)","Bhavnagar",33.0
66,"Bhiwandi_Pc (Maharashtra)","Mumbai",5651.0
66,"Bhopal_Hub (Madhya Pradesh)","Bhopal",40.0
66,"Bhubaneshwar_1 (Orissa)","Bhubaneshwar",55.0
66,"Bhubaneshwar_Nayapalli (Orissa)","Bhubaneshwar",3.0
66,"Bikaner_DC (Rajasthan)","Bikaner",3.0
66,"Blr_Domlur (Karnataka)","Bangalore",552.0
66,"Blr_Ganabharathi (Karnataka)","Bangalore",17.0
66,"Bokaro (Jharkhand)","Bokaro",13.0
66,"CCU_Beliaghata_DPC (West Bengal)","Kolkata",2.0
66,"CCU_Gopalpur_PC (West Bengal)","Kolkata",1561.0
66,"CCU_New Alipore_DPC (West Bengal)","Kolkata",189.0
66,"CCU_South (West Bengal)","Kolkata",6.0
66,"CJB (Tamil Nadu)","Coimbatore",42.0
66,"Central Goa (Goa)","Goa",4.0
66,"Chandigarh_Hub (Chandigarh)","Chandigarh",476.0
66,"Chennai_Alandur _Pc (Tamil Nadu)","Chennai",1195.0
66,"Chennai_AshokNagar_DC (Tamil Nadu)","Chennai",20.0
66,"Chennai_Avadi (Tamil Nadu)","Chennai",4.0
66,"Chennai_Porur_DC (Tamil Nadu)","Chennai",1.0
66,"Chennai_Porur_DPC (Tamil Nadu)","Chennai",36.0
66,"Cjb_West_Dc (Tamil Nadu)","Coimbatore",25.0
66,"Dehradun (Uttarakhand)","Dehradun",153.0
66,"Del_B_RPC (Delhi)","Delhi NCR",422.0
66,"Del_Okhla_PC (Delhi)","Delhi NCR",6686.0
66,"Delhi_Patparganj_DPC (Delhi)","Delhi NCR",1.0
66,"Delhi_S_PC (Delhi)","Delhi NCR",3440.0
66,"Dhanbad_Hirapur (Jharkhand)","Dhanbad",5.0
66,"Dharwad_Dc (Karnataka)","Hubli",6.0
66,"Durg_Bhilai_DC (Chhattisgarh)","Durg-Bhilainagar",8.0
66,"Erode (Tamil Nadu)","Erode",13.0
66,"GGN_Gateway (Haryana)","Delhi NCR",4525.0
66,"Gorakhpur (Uttar Pradesh)","Gorakhpur",1.0
66,"Guwahati_Chandmari (Assam)","Guwahati",1.0
66,"Gwalior_DC (Madhya Pradesh)","Gwalior",134.0
66,"HBR Layout PC (Karnataka)","Bangalore",211.0
66,"HS18 Daruhera Implant (Delhi)","Delhi NCR",331.0
66,"Haridwar (Uttarakhand)","Haridwar",7.0
66,"Hathras (Uttar Pradesh)","Hathras",16.0
66,"Hisar (Haryana)","Hisar",282.0
66,"Hosur_Dc (Tamil Nadu)","Hosur",25.0
66,"Howrah_Shibpur (West Bengal)","Howrah",76.0
66,"Hubli_Dc (Karnataka)","Hubli",21.0
66,"Hyd-Ecil (Andhra Pradesh)","Hyderabad",10.0
66,"Hyd_Abids_Dc (Andhra Pradesh)","Hyderabad",39.0
66,"Hyd_Balanagar (Andhra Pradesh)","Hyderabad",1.0
66,"Hyd_Banjarahills_DC (Andhra Pradesh)","Hyderabad",41.0
66,"Hyd_BkGuda_Dc (Andhra Pradesh)","Hyderabad",7.0
66,"Hyd_East (Andhra Pradesh)","Hyderabad",88.0
66,"Hyd_Hub (Andhra Pradesh)","Hyderabad",306.0
66,"Hyd_Jeedimetla_Dc (Andhra Pradesh)","Hyderabad",15.0
66,"Hyd_Kavadiguda_Dc (Andhra Pradesh)","Hyderabad",5.0
66,"Hyd_LB-Nagar_Dc (Andhra Pradesh)","Hyderabad",11.0
66,"Hyd_Madhapur (Andhra Pradesh)","Hyderabad",27.0
66,"Hyd_North (Andhra Pradesh)","Hyderabad",19.0
66,"Hyd_Sayeedabad_Dc (Andhra Pradesh)","Hyderabad",96.0
66,"Hyd_Tolichowki_Dc (Andhra Pradesh)","Hyderabad",5.0
66,"Hyd_Trimulgherry_Dc (Andhra Pradesh)","Hyderabad",12.0
66,"Indore_Las (Madhya Pradesh)","Indore",212.0
66,"Jabalpur (Madhya Pradesh)","Jabalpur",26.0
66,"Jaipur_Hub (Rajasthan)","Jaipur",994.0
66,"Jalandhar_Sodal Road (Punjab)","Jalandhar",238.0
66,"Jamnagar_Dc (Gujarat)","Jamnagar",9.0
66,"Jodhpur (Rajasthan)","Jodhpur",18.0
66,"Kanpur (Uttar Pradesh)","Kanpur",132.0
66,"Karnal (Haryana)","Karnal",32.0
66,"Karur (Tamil Nadu)","Karur",13.0
66,"Kirtinagar_PC (Delhi)","Delhi NCR",5405.0
66,"Kolhapur_DC (Maharashtra)","Kolhapur",98.0
66,"Kota (Rajasthan)","Kota",33.0
66,"LowerParel_CP (Maharashtra)","Mumbai",1.0
66,"Lucknow (Uttar Pradesh)","Lucknow",20.0
66,"Lucknow_Aliganj (Uttar Pradesh)","Lucknow",7.0
66,"Lucknow_Gomti Nagar (Uttar Pradesh)","Lucknow",27.0
66,"Lucknow_Indira Nagar (Uttar Pradesh)","Lucknow",2.0
66,"Lucknow_Vishnu Lok (Uttar Pradesh)","Lucknow",15.0
66,"Ludhiana_DC (Punjab)","Ludhiana",35.0
66,"Ludhiana_Dugri (Punjab)","Ludhiana",404.0
66,"Madurai (Tamil Nadu)","Madurai",22.0
66,"Mandi_Gobindgarh_DC (Punjab)","Patiala",45.0
66,"Mangalore (Karnataka)","Mangalore",8.0
66,"Meerut (Uttar Pradesh)","Meerut",251.0
66,"Mehedipatnam (Andhra Pradesh)","Hyderabad",9.0
66,"Moradabad_DC (Uttar Pradesh)","Bareilly",79.0
66,"Mount Road (Tamil Nadu)","Chennai",1.0
66,"Mumbai Hub (Maharashtra)","Mumbai",2.0
66,"Mumbai_Andheri_PC (Maharashtra)","Mumbai",2730.0
66,"Mumbai_Kalyan (Maharashtra)","Mumbai",3.0
66,"Mumbai_Khar West _Dc (Maharashtra)","Mumbai",8.0
66,"Mumbai_MaladWest_CP (Maharashtra)","Mumbai",1.0
66,"Mumbai_Tejpal (Maharashtra)","Mumbai",8.0
66,"Mysore (Karnataka)","Mysore",43.0
66,"Nagpur_Bajajnagar_Dc (Maharashtra)","Nagpur",332.0
66,"Nashik Road (Maharashtra)","Nashik",35.0
66,"Noida_Sec 02_DPC (Uttar Pradesh)","Delhi NCR",1.0
66,"North BLR (Karnataka)","Bangalore",5.0
66,"PNQ Marketyard DPC (Maharashtra)","Pune",3.0
66,"Panaji Goa (Goa)","Goa",1.0
66,"Panipat_PC (Haryana)","Panipat",225.0
